step,time,root_x,root_y,root_z,contact_count,amp_stage,pitch_amp_current,roll_amp_current,left_pitch_pos,left_pitch_vel,left_pitch_target,left_pitch_target_vel,left_pitch_error,left_pitch_tau,left_pitch_tau_mj,left_pitch_tau_pd,left_pitch_tau_pd_unclipped,left_roll_pos,left_roll_vel,left_roll_target,left_roll_target_vel,left_roll_error,left_roll_tau,left_roll_tau_mj,left_roll_tau_pd,left_roll_tau_pd_unclipped,right_pitch_pos,right_pitch_vel,right_pitch_target,right_pitch_target_vel,right_pitch_error,right_pitch_tau,right_pitch_tau_mj,right_pitch_tau_pd,right_pitch_tau_pd_unclipped,right_roll_pos,right_roll_vel,right_roll_target,right_roll_target_vel,right_roll_error,right_roll_tau,right_roll_tau_mj,right_roll_tau_pd,right_roll_tau_pd_unclipped,left_upper_pos,left_upper_vel,left_upper_target,left_upper_target_vel,left_upper_error,left_upper_tau,left_upper_tau_equiv,left_upper_tau_equiv_from_pd,left_upper_tau_calc_model,left_upper_tau_calc_model_unclipped,left_lower_pos,left_lower_vel,left_lower_target,left_lower_target_vel,left_lower_error,left_lower_tau,left_lower_tau_equiv,left_lower_tau_equiv_from_pd,left_lower_tau_calc_model,left_lower_tau_calc_model_unclipped,right_upper_pos,right_upper_vel,right_upper_target,right_upper_target_vel,right_upper_error,right_upper_tau,right_upper_tau_equiv,right_upper_tau_equiv_from_pd,right_upper_tau_calc_model,right_upper_tau_calc_model_unclipped,right_lower_pos,right_lower_vel,right_lower_target,right_lower_target_vel,right_lower_error,right_lower_tau,right_lower_tau_equiv,right_lower_tau_equiv_from_pd,right_lower_tau_calc_model,right_lower_tau_calc_model_unclipped,left_tau_equiv_residual,right_tau_equiv_residual,left_tau_equiv_pd_residual,right_tau_equiv_pd_residual,left_jacobian_cond,right_jacobian_cond,source
1720,8.604999999999945,0.0,0.0,1.05,0,small,0.2,0.14,-0.21723014860601664,0.14132432647618032,-0.07597887598364542,0.4079779302049864,0.14125127262237122,-0.000365269269045454,-0.000365269269045454,-0.000365269269045454,-0.000365269269045454,-0.0358782747540608,0.031182630597219957,-0.004439521581857474,0.23025511299946727,0.03143875317220333,0.0012806128749168547,0.0012806128749168547,0.0012806128749168477,0.0012806128749168477,-0.1772244637094384,-0.13044028242936004,-0.30650899848427116,0.08589560387751612,-0.12928453477483276,0.005778738272636197,0.005778738272636197,0.005778738272636308,0.005778738272636308,-0.020500607509054806,0.14159447021625138,0.12086194907751283,0.3622463686322744,0.14136255658656763,-0.001159568148418777,-0.001159568148418777,-0.001159568148418777,-0.001159568148418777,0.20972383259226438,-0.14308125937525604,0.07562957358287585,-0.2468738003030407,-0.13409425900938854,0.0009141451190963616,0.0009141451190963616,0.0009141451190963574,-0.001109343401544129,-0.001109343401544129,0.27117433848359496,-0.19682498657130837,0.08371625540721679,-0.6322122713445398,-0.18745808307637818,-0.0006051491822923572,-0.0006051491822923572,-0.0006051491822923531,-0.0013794928460033956,-0.0013794928460033956,0.20986397080900385,0.033912324379944195,0.24779502273950177,-0.4221940330459337,0.03793105193049792,-0.0017977382886061283,-0.0017977382886061283,-0.0017977382886061762,-0.005388776281702247,-0.005388776281702247,0.17648564633896782,0.271057920019018,0.4553338480896395,0.19147229721291176,0.2788482017506717,-0.0031616977137927864,-0.0031616977137927864,-0.0031616977137928336,-0.005800037123638151,-0.005800037123638151,2.168404344971009e-19,2.168404344971009e-19,0.0,0.0,1.4305084187573722,1.3904911124843145,suspended_pr_ankle_pitch_roll_pd
1724,8.624999999999948,0.0,0.0,1.05,0,small,0.2,0.14,-0.21433841230516812,0.1464829836920863,-0.06801153151870012,0.3886536766680109,0.146326880786468,-0.0007805145280914694,-0.0007805145280914694,-0.0007805145280914694,-0.0007805145280914694,-0.03520483563480088,0.03516166465191878,0.00018980902005160535,0.2327011421506135,0.03539464465485249,0.0011649000146685337,0.0011649000146685337,0.0011649000146685407,0.0011649000146685407,-0.17977931571097916,-0.12613413892816386,-0.30478783422083366,0.08601891397694467,-0.1250085185098545,0.005628102091546738,0.005628102091546738,0.005628102091546738,0.005628102091546738,-0.0176163686751024,0.14567365589559592,0.1277155186170449,0.3228588836285372,0.1453318872921473,-0.0017088430172431668,-0.0017088430172431668,-0.0017088430172430558,-0.0017088430172430558,0.2068299700198136,-0.14550907588644793,0.07094149921732129,-0.2218716321358937,-0.1358884708024923,0.0010172506713009455,0.0010172506713009455,0.0010172506713009496,-0.0004700904626346477,-0.0004700904626346477,0.267121785786022,-0.2059383994299704,0.07128290370127385,-0.6111050804179926,-0.19583888208474817,-0.0003624721378403463,-0.0003624721378403463,-0.00036247213784035043,-0.001634320895077397,-0.001634320895077397,0.21043713322265187,0.025634893335794096,0.23968521822493302,-0.38830876444069096,0.029248085002281154,-0.0013990236483167634,-0.0013990236483167634,-0.0013990236483168298,-0.004581112103377279,-0.004581112103377279,0.18189066614135432,0.2697363945540641,0.4588238601547174,0.1576098886064316,0.276933194013363,-0.0034217310582709383,-0.0034217310582709383,-0.003421731058270872,-0.006140410100397538,-0.006140410100397538,1.0842021724855044e-19,2.168404344971009e-19,2.168404344971009e-19,0.0,1.427653790125432,1.3928734959035207,suspended_pr_ankle_pitch_roll_pd
1728,8.644999999999952,0.0,0.0,1.05,0,small,0.2,0.14,-0.2113496450809519,0.15115004983563243,-0.06043649042400433,0.3687651972565619,0.15091315465694755,-0.0011844758934242416,-0.0011844758934242416,-0.0011844758934244082,-0.0011844758934244082,-0.03445218915102647,0.03911122804416532,0.0048693565260061215,0.23527176313509054,0.03932154567703259,0.0010515881643363284,0.0010515881643363284,0.0010515881643363145,0.0010515881643363145,-0.18224916398368607,-0.1219202655549101,-0.3030760684972383,0.0849685396398307,-0.12082690451355221,0.005466805206789438,0.005466805206789438,0.005466805206789549,0.005466805206789549,-0.01466147676028778,0.1488770917916597,0.13376722058303964,0.2821089753043347,0.14842869734332742,-0.0022419722416615606,-0.0022419722416615606,-0.0022419722416614496,-0.0022419722416614496,0.2038949803673183,-0.14733803316153504,0.06675675360286215,-0.19656273302695862,-0.13713822676445614,0.0011179306372953708,0.0011179306372953708,0.0011179306372954315,0.00014986976743771663,0.00014986976743771663,0.2628951770541958,-0.21438987629346254,0.05927251411113025,-0.5899282221027872,-0.20362266294306555,-0.0001250479544899239,-0.0001250479544899239,-0.00012504795448984568,-0.0018814119243021432,-0.0018814119243021432,0.2108548240315243,0.01816430585137358,0.23228057990693723,-0.351737804640769,0.021425755875412927,-0.001005901145912816,-0.001005901145912816,-0.00100590114591293,-0.003776152276180863,-0.003776152276180863,0.1872610271651606,0.2677552420192888,0.4616420012615905,0.12431053065380794,0.2743809740964299,-0.0036676075743218633,-0.0036676075743218633,-0.0036676075743218442,-0.006457599185197068,-0.006457599185197068,0.0,4.336808689942018e-19,0.0,0.0,1.4247026147556534,1.3951918847807676,suspended_pr_ankle_pitch_roll_pd
1732,8.664999999999955,0.0,0.0,1.05,0,small,0.2,0.14,-0.20827369005143762,0.15532488795453467,-0.05326398154792317,0.3484180103596797,0.15500970850351445,-0.0015758972551011552,-0.0015758972551011552,-0.0015758972551010997,-0.0015758972551010997,-0.033620888541671994,0.043034123727313287,0.009601283527954611,0.23793272123275033,0.043222172069626606,0.0009402417115665848,0.0009402417115665848,0.0009402417115665918,0.0009402417115665918,-0.18463611840905197,-0.11781956687108183,-0.3013963781381111,0.082825618872922,-0.11676025972905912,0.00529653571011357,0.00529653571011357,0.00529653571011357,0.00529653571011357,-0.01165354791192731,0.15119745171034416,0.1389927810605002,0.24029464929785285,0.1506463289724275,-0.002755613689583214,-0.002755613689583214,-0.002755613689583325,-0.002755613689583325,0.20093082742394638,-0.1485699478338665,0.06308015701846421,-0.17107881391970087,-0.13785067040548216,0.0012154127191520527,0.0012154127191520527,0.0012154127191520338,0.0007495587346832038,0.0007495587346832038,0.25850767077826875,-0.2221866422669515,0.047685786825258314,-0.5687492000180289,-0.21082188395301044,0.0001068461267700665,0.0001068461267700665,0.000106846126770039,-0.0021193251868756977,-0.0021193251868756977,0.2111336252344848,0.0115358734499952,0.22563115388729657,-0.3128500422654597,0.014497528652811759,-0.0006210937496835746,-0.0006210937496835746,-0.0006210937496835087,-0.0029799580552510273,-0.0029799580552510273,0.19258379846191917,0.26513608543953854,0.4638009972024684,0.09171795299933239,0.2712171987405493,-0.0038980452262303194,-0.0038980452262303194,-0.0038980452262303853,-0.0067501787681142405,-0.0067501787681142405,0.0,4.336808689942018e-19,2.168404344971009e-19,0.0,1.421668338834439,1.3974484227089903,suspended_pr_ankle_pitch_roll_pd
1736,8.684999999999958,0.0,0.0,1.05,0,small,0.2,0.14,-0.2051203766345488,0.15900896963450414,-0.04650212824851571,0.3277170486374318,0.15861824838603308,-0.0019536062423552714,-0.0019536062423552714,-0.001953606242355299,-0.001953606242355299,-0.03271144075695449,0.046932355354354784,0.01438698891786335,0.24064196464828005,0.04709842967481784,0.0008303716023152635,0.0008303716023152635,0.0008303716023152774,0.0008303716023152774,-0.1869426809727674,-0.11385085252473873,-0.29976973241009974,0.07967965257373662,-0.11282705143733235,0.0051190054370320315,0.0051190054370320315,0.0051190054370318094,0.0051190054370318094,-0.00861026852449996,0.1526335020559894,0.14337391079559708,0.19771594279676946,0.15198417932009703,-0.003246613679461885,-0.003246613679461885,-0.003246613679461996,-0.003246613679461996,0.19794939938916312,-0.1492099315643022,0.05991388059125407,-0.145552987446788,-0.13803551879790904,0.0013089163120252362,0.0013089163120252362,0.001308916312025256,0.0013282006647628115,0.0013282006647628115,0.25397225845778376,-0.22933786496472014,0.036522180349598914,-0.5476246935986047,-0.21745007810818484,0.00033298603884485253,0.00033298603884485253,0.00033298603884485606,-0.0023466543500137915,-0.0023466543500137915,0.21129073214126443,0.00577713645898458,0.21977949118708343,-0.2720256104893397,0.008488759045819,-0.00024720723879720336,-0.00024720723879720336,-0.00024720723879704295,-0.002198458573905944,-0.002198458573905944,0.1978465046800217,0.26190253824675724,0.4653162814729494,0.05995907274181309,0.2674697767929277,-0.0041118998160957,-0.0041118998160957,-0.0041118998160956715,-0.007016936248375949,-0.007016936248375949,2.168404344971009e-19,0.0,1.0842021724855044e-19,4.336808689942018e-19,1.4185575917259088,1.3996448500963086,suspended_pr_ankle_pitch_roll_pd
1740,8.704999999999961,0.0,0.0,1.05,0,small,0.2,0.14,-0.2018994790869186,0.16220581690930458,-0.040156965951438375,0.30676607657752425,0.16174251313548021,-0.0023165188691218197,-0.0023165188691218197,-0.002316518869121875,-0.002316518869121875,-0.03172432416089578,0.05080699134360357,0.01922695605314866,0.2433500699738848,0.050951280214044437,0.0007214443522043368,0.0007214443522043368,0.0007214443522043368,0.0007214443522043368,-0.18917170235009098,-0.11003071805898841,-0.29821523297217184,0.07562777417049618,-0.10904353062208086,0.004935937184537664,0.004935937184537664,0.004935937184537775,0.004935937184537775,-0.005549274571451924,0.1531900010357346,0.14689832053121807,0.15467240089262976,0.15244759510267,-0.0037120296653229135,-0.0037120296653229135,-0.0037120296653229135,-0.0037120296653229135,0.19496243849943007,-0.14926678569762972,0.05725742398956687,-0.12011919209477342,-0.1377050145098632,0.001397661129212759,0.001397661129212759,0.001397661129212782,0.0018852094733296139,0.0018852094733296139,0.2493017221534566,-0.23585462985729733,0.02578012674480402,-0.526600697720232,-0.2235215954086526,0.0005531968332409687,0.0005531968332409687,0.0005531968332409922,-0.002562021569754664,-0.002562021569754664,0.21134380167466743,0.0009088110600801615,0.21476045225910287,-0.22965293571979892,0.003416650584435438,0.00011327166356946247,0.00011327166356946247,0.00011327166356941496,-0.0014373992197094644,-0.0014373992197094644,0.20303718025765116,0.2580808892503608,0.46620565159064237,0.029143338525911847,0.2631684713329912,-0.004308158913875591,-0.004308158913875591,-0.004308158913875638,-0.007256845377707318,-0.007256845377707318,0.0,4.336808689942018e-19,1.0842021724855044e-19,0.0,1.4153853829440528,1.401785142920209,suspended_pr_ankle_pitch_roll_pd
1744,8.724999999999964,0.0,0.0,1.05,0,small,0.2,0.14,-0.19862067633449731,0.16492093383224268,-0.034232471232394354,0.28566712103089,0.16438820510210295,-0.002663643650698655,-0.002663643650698655,-0.0026636436506987105,-0.0026636436506987105,-0.03066000880667554,0.054658040801441904,0.02412061030377132,0.24600075417882114,0.05478061911044686,0.0006128915450248351,0.0006128915450248351,0.0006128915450248074,0.0006128915450248074,-0.19132633632279641,-0.10637344304819342,-0.2967499689880079,0.0707739646869274,-0.10542363266521146,0.004749051914910041,0.004749051914910041,0.004749051914909819,0.004749051914909819,-0.0024880335539252682,0.1528775500156471,0.14955968630265437,0.11146060017329339,0.15204771985657964,-0.004149150795337286,-0.004149150795337286,-0.004149150795337286,-0.004149150795337286,0.1919814717760644,-0.1487524581459323,0.055107604862349786,-0.09491158555449808,-0.13687386691371461,0.0014808725113219855,0.0014808725113219855,0.0014808725113219922,0.002420178809721196,0.002420178809721196,0.2445085978350474,-0.24175002734598158,0.015457242766719928,-0.505712810464713,-0.22905135506832747,0.0007673534641191355,0.0007673534641191355,0.0007673534641191756,-0.002764115841486025,-0.002764115841486025,0.21131079823570267,-0.0030571422774118865,0.21060107116307922,-0.18612572412332268,-0.0007097270726234561,0.00045801608204448557,0.00045801608204448557,0.0004580160820445804,-0.0007022525311519271,-0.0007022525311519271,0.2081444176158949,0.25370004547499614,0.46648891963787825,-0.0006372487651132725,0.25834450202198334,-0.00448594634337284,-0.00448594634337284,-0.004485946343372746,-0.007469110358960161,-0.007469110358960161,4.84869951806108e-19,8.673617379884035e-19,2.168404344971009e-19,0.0,1.4121547754009391,1.40387281809115,suspended_pr_ankle_pitch_roll_pd
1748,8.744999999999967,0.0,0.0,1.05,0,small,0.2,0.14,-0.19529351329565628,0.16716172819811653,-0.028730602132030145,0.26451991796166824,0.16656291116362615,-0.002994085172452088,-0.002994085172452088,-0.0029940851724519213,-0.0029940851724519213,-0.02951897902937007,0.05848434275122909,0.02906618766595165,0.24853146843195706,0.05858516669532172,0.0005041197204631309,0.0005041197204631309,0.0005041197204631587,0.0005041197204631587,-0.19340999238317505,-0.10289090725995602,-0.2953888884359059,0.06522821890103775,-0.10197889605273083,0.004560056036125859,0.004560056036125859,0.00456005603612597,0.00456005603612597,0.0005562700019088424,0.15171239910458958,0.15135756587147736,0.06837174274084798,0.15080129586956853,-0.00455551617510519,-0.00455551617510519,-0.00455551617510519,-0.00455551617510519,0.18901774332774576,-0.1476821563473235,0.053458560731857334,-0.07006391463737582,-0.13555918259588842,0.0015577861508557827,0.0015577861508557827,0.0015577861508557294,0.002932866723924841,0.002932866723924841,0.23960514449790885,-0.24703857338727608,0.0055505348281683934,-0.4849865307603768,-0.23405460966974045,0.0009753785414559833,0.0009753785414559833,0.0009753785414558959,-0.0029516811513926153,-0.0029516811513926153,0.21120983868244078,-0.00611577156218052,0.20732048049661841,-0.1418399033436818,-0.003889358185822367,0.0007848455038272358,0.0007848455038272358,0.0007848455038271894,1.7813060435159957e-06,1.7813060435159957e-06,0.21315740857154117,0.24879050669128522,0.46618756564415664,-0.0293077854728217,0.25303015707261545,-0.004644536764495703,-0.004644536764495703,-0.004644536764495751,-0.007653126343859952,-0.007653126343859952,1.0842021724855044e-19,8.673617379884035e-19,1.0842021724855044e-19,0.0,1.4088805342512876,1.4059102736846147,suspended_pr_ankle_pitch_roll_pd
1752,8.76499999999997,0.0,0.0,1.05,0,small,0.2,0.14,-0.1919273638870752,0.1689374239584673,-0.02365134934752397,0.24342137854126628,0.16827601453955124,-0.0033070470945803787,-0.0033070470945803787,-0.0033070470945804065,-0.0033070470945804065,-0.028301758073234574,0.06228346998902451,0.03406061602566747,0.2508740682836291,0.062362374098902044,0.0003945205493876558,0.0003945205493876558,0.0003945205493876558,0.0003945205493876558,-0.19542628689292227,-0.0995925254114567,-0.2941446865347137,0.05910566861275826,-0.09871839964179144,0.004370628848326286,0.004370628848326286,0.004370628848326341,0.004370628848326341,0.003566844613951745,0.14971620945446895,0.1522972679302708,0.025689342896068376,0.14873042331631905,-0.004928930690749511,-0.004928930690749511,-0.004928930690749511,-0.004928930690749511,0.1860821486233884,-0.14607498143794254,0.05230176397689788,-0.04570883028212708,-0.1337803846464905,0.0016276687337342718,0.0016276687337342718,0.0016276687337342835,0.003423197526007699,0.003423197526007699,0.23460331897596914,-0.2517354217984014,-0.003943403623856498,-0.4644377292651974,-0.23854672259982565,0.0011772289576310717,0.0011772289576310717,0.0011772289576310834,-0.0031235274099536393,-0.0031235274099536393,0.21105903793663627,-0.008270011688986991,0.20492989774869988,-0.09719054354278134,-0.006129140187936394,0.001091753499668059,0.001091753499668059,0.0010917534996680346,0.0006698078578818515,0.0006698078578818515,0.2180659789885138,0.24338483960910934,0.4653244012324701,-0.0568098778212963,0.2472584222439563,-0.004783346292192289,-0.004783346292192289,-0.004783346292192312,-0.007808535264346296,-0.007808535264346296,2.168404344971009e-19,0.0,2.168404344971009e-19,1.734723475976807e-18,1.4055711428980742,1.407900072441725,suspended_pr_ankle_pitch_roll_pd
1756,8.784999999999973,0.0,0.0,1.05,0,small,0.2,0.14,-0.18853139589120552,0.1702589649235469,-0.018992797883676665,0.22246507759244658,0.16953859800752885,-0.0036018345800901963,-0.0036018345800901963,-0.003601834580090224,-0.003601834580090224,-0.027008934446017277,0.06605164874579084,0.03909941053825432,0.25295555400143027,0.0661083449842716,0.00028348119240378944,0.00028348119240378944,0.00028348119240378944,0.00028348119240378944,-0.19737899317444546,-0.09648520095529607,-0.2930277120808982,0.05252566933843886,-0.09564871890645271,0.004182410244216728,0.004182410244216728,0.004182410244216783,0.004182410244216783,0.006527396649372974,0.14691577514943432,0.15238967614440516,-0.016312972439266618,0.1458622794950322,-0.005267478272010795,-0.005267478272010795,-0.005267478272010684,-0.005267478272010684,0.1831851711504569,-0.14395198402617235,0.05162605310780387,-0.021976913309853133,-0.13155911804265302,0.0016898120447415327,0.0016898120447415327,0.0016898120447415444,0.0038912196843244435,0.0038912196843244435,0.2295147563100937,-0.2558569122496171,-0.013028200665817079,-0.4440727488154091,-0.24254295697591077,0.0013729096772290188,0.0013729096772290188,0.0013729096772290305,-0.003278561981213538,-0.003278561981213538,0.2108763564074444,-0.009530650189173488,0.20343267316241356,-0.05256879083973199,-0.0074436832450308354,0.0013769284284518189,0.0013769284284518189,0.0013769284284517293,0.0012973138686274395,0.0012973138686274395,0.22286061661644896,0.23751608161784074,0.46392324945307856,-0.08310061544573492,0.2410626328366296,-0.00490195575469384,-0.00490195575469384,-0.004901955754693797,-0.00793516079303221,-0.00793516079303221,1.0842021724855044e-19,8.673617379884035e-19,3.2526065174565133e-19,8.673617379884035e-19,1.4022337199353965,1.4098446257016874,suspended_pr_ankle_pitch_roll_pd
1760,8.804999999999977,0.0,0.0,1.05,0,small,0.2,0.14,-0.1851145378516419,0.17113891039129653,-0.014751198687629696,0.20174076724847545,0.1703633391640122,-0.00387785613642172,-0.00387785613642172,-0.0038778561364216646,-0.0038778561364216646,-0.025641189671087743,0.0697836951834182,0.04417658445944518,0.254698874177814,0.06981777413053292,0.00017039473557359242,0.00017039473557359242,0.00017039473557356466,0.00017039473557356466,-0.19927199091913242,-0.09357329919354564,-0.2920458923628439,0.04561085700864355,-0.09277390144371148,0.003996988749170649,0.003996988749170649,0.003996988749170816,0.003996988749170816,0.009422229097455548,0.14334270790788234,0.15165103050498785,-0.05737352986976563,0.1422288014075323,-0.005569532501750185,-0.005569532501750185,-0.005569532501750185,-0.005569532501750185,0.18033682183498134,-0.14133840064993292,0.05141767518532425,0.0010034334050556895,-0.1289191466496571,0.001743544618282547,0.001743544618282547,0.0017435446182825064,0.004337130178573964,0.004337130178573964,0.2243507554789196,-0.25942074356610245,-0.021707531313330985,-0.42389011347921746,-0.24605828679225059,0.0015624482690612396,0.0015624482690612396,0.0015624482690612324,-0.003415778959393291,-0.003415778959393291,0.21067945084384362,-0.009915513976806725,0.20282439850482134,-0.008358850233521236,-0.007855052339022284,0.001638748866396132,0.001638748866396132,0.0016387488663960616,0.0018801785486811746,0.0018801785486811746,0.22753249158115438,0.2312192841956364,0.4620086450483098,-0.10815153409406052,0.23447615346715542,-0.005000077140684299,-0.005000077140684299,-0.005000077140684369,-0.00803306302147933,-0.00803306302147933,6.776263578034403e-19,8.673617379884035e-19,1.3552527156068805e-19,0.0,1.3988807225795223,1.4117467339927088,suspended_pr_ankle_pitch_roll_pd
